pitch_type,batter,at_bat_number,pitch_number,inning,bat_score,fld_score,stand,balls,strikes,outs_when_up,on_3b,on_2b,on_1b,woba_value,launch_speed_angle,game_pk,pitch_pk
FF,594807,32,1,5,0,2,0,0,0,0,1,1,1,,,567112,2019072803201
CH,594807,32,2,5,0,2,0,0,1,0,1,1,1,,,567112,2019072803202
CU,594807,32,3,5,0,2,0,0,2,0,1,1,1,0.9,4.0,567112,2019072803203
CU,542255,33,1,5,0,2,1,0,0,0,1,1,0,,,567112,2019072803301
FF,542255,33,2,5,0,2,1,0,1,0,1,1,0,,,567112,2019072803302
SI,542255,33,3,5,0,2,1,1,1,0,1,1,0,,,567112,2019072803303
CU,542255,33,4,5,0,2,1,2,1,0,1,1,0,,,567112,2019072803304
SI,542255,33,5,5,0,2,1,2,2,0,1,1,0,,,567112,2019072803305
FF,542255,33,6,5,0,2,1,2,2,0,1,1,0,0.0,3.0,567112,2019072803306
CU,622666,34,1,5,0,2,1,0,0,1,1,1,0,,,567112,2019072803401
FF,622666,34,2,5,0,2,1,0,1,1,1,1,0,,,567112,2019072803402
FF,622666,34,3,5,0,2,1,0,2,1,1,1,0,,,567112,2019072803403
CU,622666,34,4,5,0,2,1,1,2,1,1,1,0,0.0,4.0,567112,2019072803404
FF,592332,35,1,5,0,2,1,0,0,2,1,1,0,,,567112,2019072803501
CU,592332,35,2,5,0,2,1,0,1,2,1,1,0,,,567112,2019072803502
CU,592332,35,3,5,0,2,1,0,2,2,1,1,0,0.0,2.0,567112,2019072803503
CU,660670,44,1,6,0,6,0,0,0,0,1,1,1,,,567112,2019072804401
CU,660670,44,2,6,0,6,0,0,1,0,1,1,1,,,567112,2019072804402
FF,660670,44,3,6,0,6,0,0,2,0,1,1,1,0.0,3.0,567112,2019072804403
CU,645277,45,1,6,0,6,1,0,0,1,1,1,1,,,567112,2019072804501
CU,645277,45,2,6,0,6,1,1,0,1,1,1,1,,,567112,2019072804502
CH,645277,45,3,6,0,6,1,1,1,1,1,1,1,0.0,3.0,567112,2019072804503
CH,518692,46,1,6,0,6,1,0,0,2,1,1,1,,,567112,2019072804601
CU,518692,46,2,6,0,6,1,1,0,2,1,1,1,,,567112,2019072804602
FF,518692,46,3,6,0,6,1,1,1,2,1,1,1,0.0,2.0,567112,2019072804603
FF,518626,50,1,7,0,6,0,0,0,0,1,1,1,,,567112,2019072805001
CU,518626,50,2,7,0,6,0,1,0,0,1,1,1,,,567112,2019072805002
CU,518626,50,3,7,0,6,0,2,0,0,1,1,1,,,567112,2019072805003
SI,518626,50,4,7,0,6,0,2,1,0,1,1,1,,,567112,2019072805004
CH,518626,50,5,7,0,6,0,3,1,0,1,1,1,,,567112,2019072805005
FF,518626,50,6,7,0,6,0,3,2,0,1,1,1,0.7,,567112,2019072805006
CU,435263,51,1,7,0,6,1,0,0,0,1,1,0,0.9,4.0,567112,2019072805101
CH,594807,52,1,7,0,6,0,0,0,0,1,0,0,,,567112,2019072805201
FF,594807,52,2,7,0,6,0,1,0,0,1,0,0,,,567112,2019072805202
FF,594807,52,3,7,0,6,0,1,1,0,1,0,0,,,567112,2019072805203
FF,594807,52,4,7,0,6,0,1,2,0,1,0,0,,,567112,2019072805204
CU,594807,52,5,7,0,6,0,1,2,0,1,0,0,0.0,,567112,2019072805205
CU,542255,53,1,7,0,6,1,0,0,1,1,0,0,,,567112,2019072805301
CU,542255,53,2,7,0,6,1,0,1,1,1,0,0,,,567112,2019072805302
CU,542255,53,3,7,0,6,1,0,2,1,1,0,0,,,567112,2019072805303
CU,542255,53,4,7,0,6,1,0,2,1,1,0,0,,,567112,2019072805304
SI,542255,53,5,7,0,6,1,1,2,1,1,0,0,2.0,6.0,567112,2019072805305
CH,622666,54,1,7,3,6,1,0,0,1,1,1,1,2.0,3.0,567112,2019072805401
CU,459964,55,1,7,4,6,1,0,0,1,1,1,1,,,567112,2019072805501
FF,459964,55,2,7,4,6,1,1,0,1,1,1,1,,,567112,2019072805502
FF,459964,55,3,7,4,6,1,1,1,1,1,1,1,0.0,3.0,567112,2019072805503
CU,660670,56,1,7,4,6,0,0,0,2,1,1,1,0.9,3.0,567112,2019072805601
CU,645277,57,1,7,4,6,1,0,0,2,1,1,0,,,567112,2019072805701
CU,645277,57,2,7,4,6,1,1,0,2,1,1,0,,,567112,2019072805702
CH,645277,57,3,7,4,6,1,2,0,2,1,0,1,,,567112,2019072805703
FF,645277,57,4,7,4,6,1,3,0,2,1,0,1,,,567112,2019072805704
CU,645277,57,5,7,4,6,1,3,1,2,1,0,1,0.7,,567112,2019072805705
FF,544725,1,1,1,0,0,1,0,0,0,1,1,1,,,567117,2019080300101
CU,544725,1,2,1,0,0,1,0,1,0,1,1,1,,,567117,2019080300102
FF,544725,1,3,1,0,0,1,0,2,0,1,1,1,0.0,2.0,567117,2019080300103
FF,572365,2,1,1,0,0,1,0,0,1,1,1,1,,,567117,2019080300201
FF,572365,2,2,1,0,0,1,0,1,1,1,1,1,,,567117,2019080300202
FF,572365,2,3,1,0,0,1,0,2,1,1,1,1,,,567117,2019080300203
CU,572365,2,4,1,0,0,1,1,2,1,1,1,1,0.0,2.0,567117,2019080300204
SI,547989,3,1,1,0,0,0,0,0,2,1,1,1,,,567117,2019080300301
CU,547989,3,2,1,0,0,0,1,0,2,1,1,1,,,567117,2019080300302
CU,547989,3,3,1,0,0,0,2,0,2,1,1,1,,,567117,2019080300303
FF,547989,3,4,1,0,0,0,2,1,2,1,1,1,,,567117,2019080300304
FF,547989,3,5,1,0,0,0,3,1,2,1,1,1,,,567117,2019080300305
CU,547989,3,6,1,0,0,0,3,2,2,1,1,1,0.0,,567117,2019080300306
CU,445055,7,1,2,0,0,1,0,0,0,1,1,1,,,567117,2019080300701
CU,445055,7,2,2,0,0,1,0,1,0,1,1,1,,,567117,2019080300702
CU,445055,7,3,2,0,0,1,1,1,0,1,1,1,,,567117,2019080300703
SI,445055,7,4,2,0,0,1,1,2,0,1,1,1,0.0,2.0,567117,2019080300704
CU,650391,8,1,2,0,0,0,0,0,1,1,1,1,,,567117,2019080300801
FF,650391,8,2,2,0,0,0,0,1,1,1,1,1,,,567117,2019080300802
CU,650391,8,3,2,0,0,0,0,2,1,1,1,1,,,567117,2019080300803
CU,650391,8,4,2,0,0,0,1,2,1,1,1,1,0.0,,567117,2019080300804
FF,641313,9,1,2,0,0,0,0,0,2,1,1,1,,,567117,2019080300901
FF,641313,9,2,2,0,0,0,0,1,2,1,1,1,,,567117,2019080300902
FF,641313,9,3,2,0,0,0,0,2,2,1,1,1,,,567117,2019080300903
CU,641313,9,4,2,0,0,0,0,2,2,1,1,1,,,567117,2019080300904
CU,641313,9,5,2,0,0,0,0,2,2,1,1,1,0.0,,567117,2019080300905
FF,570560,13,1,3,0,0,1,0,0,0,1,1,1,0.0,2.0,567117,2019080301301
FF,446321,15,1,3,0,0,0,0,0,2,1,1,1,,,567117,2019080301501
FF,446321,15,2,3,0,0,0,0,1,2,1,1,1,,,567117,2019080301502
FF,446321,15,3,3,0,0,0,1,1,2,1,1,1,0.0,2.0,567117,2019080301503
CU,544725,19,1,4,0,0,1,0,0,0,1,1,1,,,567117,2019080301901
CH,544725,19,2,4,0,0,1,1,0,0,1,1,1,,,567117,2019080301902
FF,544725,19,3,4,0,0,1,2,0,0,1,1,1,,,567117,2019080301903
SI,544725,19,4,4,0,0,1,3,0,0,1,1,1,0.7,,567117,2019080301904
CH,572365,20,1,4,0,0,1,0,0,0,1,1,0,,,567117,2019080302001
FF,572365,20,2,4,0,0,1,0,1,0,1,1,0,,,567117,2019080302002
CU,572365,20,3,4,0,0,1,1,1,0,1,1,0,,,567117,2019080302003
FF,572365,20,4,4,0,0,1,1,2,0,1,1,0,0.0,5.0,567117,2019080302004
CU,547989,21,1,4,0,0,0,0,0,1,1,1,0,,,567117,2019080302101
FF,547989,21,2,4,0,0,0,0,1,1,1,1,0,,,567117,2019080302102
SI,547989,21,3,4,0,0,0,0,2,1,1,1,0,,,567117,2019080302103
CH,547989,21,4,4,0,0,0,1,2,1,1,1,0,0.0,2.0,567117,2019080302104
CH,445055,22,1,4,0,0,1,0,0,2,1,0,1,,,567117,2019080302201
FF,445055,22,2,4,0,0,1,0,1,2,1,0,1,,,567117,2019080302202
CU,445055,22,3,4,0,0,1,1,1,2,1,0,1,,,567117,2019080302203
CU,445055,22,4,4,0,0,1,1,2,2,1,0,1,1.25,5.0,567117,2019080302204
CU,650391,23,1,4,1,0,0,0,0,2,1,0,1,0.0,3.0,567117,2019080302301
CU,641313,29,1,5,1,2,0,0,0,0,1,1,1,,,567117,2019080302901
CH,641313,29,2,5,1,2,0,1,0,0,1,1,1,,,567117,2019080302902
FF,641313,29,3,5,1,2,0,1,1,0,1,1,1,,,567117,2019080302903
CH,641313,29,4,5,1,2,0,1,2,0,1,1,1,0.0,,567117,2019080302904
FF,570560,30,1,5,1,2,1,0,0,1,1,1,1,,,567117,2019080303001
SI,570560,30,2,5,1,2,1,0,1,1,1,1,1,,,567117,2019080303002
CU,570560,30,3,5,1,2,1,1,1,1,1,1,1,,,567117,2019080303003
SI,570560,30,4,5,1,2,1,1,2,1,1,1,1,0.0,,567117,2019080303004
FF,446321,36,1,6,1,2,0,0,0,0,1,1,1,,,567117,2019080303601
SI,446321,36,2,6,1,2,0,1,0,0,1,1,1,,,567117,2019080303602
CU,446321,36,3,6,1,2,0,1,1,0,1,1,1,,,567117,2019080303603
FF,446321,36,4,6,1,2,0,2,1,0,1,1,1,,,567117,2019080303604
FF,446321,36,5,6,1,2,0,2,2,0,1,1,1,,,567117,2019080303605
SI,446321,36,6,6,1,2,0,3,2,0,1,1,1,0.0,,567117,2019080303606
FF,544725,37,1,6,1,2,1,0,0,1,1,1,1,,,567117,2019080303701
CU,544725,37,2,6,1,2,1,0,1,1,1,1,1,,,567117,2019080303702
FF,544725,37,3,6,1,2,1,0,2,1,1,1,1,,,567117,2019080303703
SI,544725,37,4,6,1,2,1,1,2,1,1,1,1,0.0,,567117,2019080303704
CH,572365,38,1,6,1,2,1,0,0,2,1,1,1,,,567117,2019080303801
CU,572365,38,2,6,1,2,1,1,0,2,1,1,1,,,567117,2019080303802
FF,572365,38,3,6,1,2,1,2,0,2,1,1,1,,,567117,2019080303803
FF,572365,38,4,6,1,2,1,3,0,2,1,1,1,,,567117,2019080303804
FF,572365,38,5,6,1,2,1,3,1,2,1,1,1,0.7,,567117,2019080303805
FF,547989,39,1,6,1,2,0,0,0,2,1,1,0,,,567117,2019080303901
CH,547989,39,2,6,1,2,0,1,0,2,1,1,0,,,567117,2019080303902
CU,547989,39,3,6,1,2,0,2,0,2,1,1,0,0.0,2.0,567117,2019080303903
FF,445055,45,1,7,1,2,1,0,0,0,1,1,1,,,567117,2019080304501
FF,445055,45,2,7,1,2,1,0,1,0,1,1,1,,,567117,2019080304502
CU,445055,45,3,7,1,2,1,0,2,0,1,1,1,,,567117,2019080304503
SI,445055,45,4,7,1,2,1,1,2,0,1,1,1,0.0,,567117,2019080304504
CH,650391,46,1,7,1,2,0,0,0,1,1,1,1,0.9,2.0,567117,2019080304601
CU,641313,47,1,7,1,2,0,0,0,1,1,1,0,,,567117,2019080304701
CH,641313,47,2,7,1,2,0,0,1,1,1,1,0,,,567117,2019080304702
FF,641313,47,3,7,1,2,0,0,2,1,1,1,0,1.25,4.0,567117,2019080304703
CU,570560,48,1,7,1,2,1,0,0,1,0,0,1,,,567117,2019080304801
FF,570560,48,2,7,1,2,1,0,1,1,0,0,1,0.0,,567117,2019080304802
CU,605474,49,1,7,1,2,1,0,0,2,0,1,0,,,567117,2019080304901
FF,605474,49,2,7,1,2,1,1,0,2,0,1,0,,,567117,2019080304902
CU,605474,49,3,7,1,2,1,1,1,2,0,1,0,,,567117,2019080304903
FF,605474,49,4,7,1,2,1,1,2,2,0,1,0,0.0,,567117,2019080304904
FF,474832,4,1,1,0,0,1,0,0,0,1,1,1,,,566527,2019080800401
FF,474832,4,2,1,0,0,1,0,1,0,1,1,1,,,566527,2019080800402
CU,474832,4,3,1,0,0,1,1,1,0,1,1,1,,,566527,2019080800403
FF,474832,4,4,1,0,0,1,2,1,0,1,1,1,,,566527,2019080800404
FF,474832,4,5,1,0,0,1,3,1,0,1,1,1,,,566527,2019080800405
FF,474832,4,6,1,0,0,1,3,2,0,1,1,1,0.7,,566527,2019080800406
FF,573262,5,1,1,0,0,1,0,0,0,1,1,0,,,566527,2019080800501
CU,573262,5,2,1,0,0,1,1,0,0,1,1,0,,,566527,2019080800502
FF,573262,5,3,1,0,0,1,1,1,0,1,1,0,,,566527,2019080800503
FF,573262,5,4,1,0,0,1,1,2,0,1,1,0,0.0,,566527,2019080800504
SI,457763,6,1,1,0,0,0,0,0,1,1,1,0,,,566527,2019080800601
CU,457763,6,2,1,0,0,0,0,1,1,1,1,0,,,566527,2019080800602
CU,457763,6,3,1,0,0,0,0,2,1,1,1,0,0.0,,566527,2019080800603
FF,519390,10,1,2,0,0,1,0,0,0,1,1,1,,,566527,2019080801001
FF,519390,10,2,2,0,0,1,0,1,0,1,1,1,,,566527,2019080801002
CU,519390,10,3,2,0,0,1,1,1,0,1,1,1,,,566527,2019080801003
CU,519390,10,4,2,0,0,1,2,1,0,1,1,1,,,566527,2019080801004
SI,519390,10,5,2,0,0,1,2,2,0,1,1,1,0.0,4.0,566527,2019080801005
FF,446334,11,1,2,0,0,0,0,0,1,1,1,1,,,566527,2019080801101
CU,446334,11,2,2,0,0,0,0,1,1,1,1,1,,,566527,2019080801102
CU,446334,11,3,2,0,0,0,1,1,1,1,1,1,0.9,4.0,566527,2019080801103
FF,571697,12,1,2,0,0,1,0,0,1,1,1,0,,,566527,2019080801201
CH,571697,12,2,2,0,0,1,0,1,1,1,1,0,,,566527,2019080801202
FF,571697,12,3,2,0,0,1,1,1,1,1,1,0,,,566527,2019080801203
CU,571697,12,4,2,0,0,1,1,2,1,1,1,0,,,566527,2019080801204
CH,571697,12,5,2,0,0,1,1,2,1,1,1,0,,,566527,2019080801205
FF,571697,12,6,2,0,0,1,1,2,1,1,1,0,,,566527,2019080801206
FF,571697,12,7,2,0,0,1,2,2,1,1,1,0,0.0,,566527,2019080801207
CU,607680,13,1,2,0,0,0,0,0,2,1,1,0,,,566527,2019080801301
SI,607680,13,2,2,0,0,0,0,1,2,1,1,0,,,566527,2019080801302
CU,607680,13,3,2,0,0,0,1,1,2,1,1,0,,,566527,2019080801303
FF,607680,13,4,2,0,0,0,1,2,2,1,1,0,,,566527,2019080801304
CU,607680,13,5,2,0,0,0,1,2,2,1,1,0,,,566527,2019080801305
CU,607680,13,6,2,0,0,0,2,2,2,1,1,0,0.0,1.0,566527,2019080801306
FF,543063,17,1,3,0,0,1,0,0,0,1,1,1,0.9,5.0,566527,2019080801701
FF,518516,18,1,3,0,0,0,0,0,0,1,1,0,,,566527,2019080801801
FF,518516,18,2,3,0,0,0,1,0,0,1,1,0,,,566527,2019080801802
CU,518516,18,3,3,0,0,0,1,1,0,1,1,0,,,566527,2019080801803
CU,518516,18,4,3,0,0,0,1,2,0,1,1,0,,,566527,2019080801804
CU,518516,18,5,3,0,0,0,1,2,0,1,1,0,,,566527,2019080801805
CU,518516,18,6,3,0,0,0,2,2,0,1,1,0,,,566527,2019080801806
FF,518516,18,7,3,0,0,0,2,2,0,1,1,0,,,566527,2019080801807
CU,518516,18,8,3,0,0,0,3,2,0,1,1,0,,,566527,2019080801808
SI,518516,18,9,3,0,0,0,3,2,0,1,1,0,0.9,4.0,566527,2019080801809
CU,474832,19,1,3,0,0,1,0,0,0,1,0,0,,,566527,2019080801901
FF,474832,19,2,3,0,0,1,0,1,0,1,0,0,,,566527,2019080801902
CH,474832,19,3,3,0,0,1,1,1,0,1,0,0,,,566527,2019080801903
FF,474832,19,4,3,0,0,1,2,1,0,1,0,0,0.9,4.0,566527,2019080801904
FF,573262,20,1,3,1,0,1,0,0,0,1,0,0,,,566527,2019080802001
FF,573262,20,2,3,1,0,1,1,0,0,1,0,0,1.25,6.0,566527,2019080802002
CU,457763,21,1,3,3,0,0,0,0,1,1,1,1,,,566527,2019080802101
CH,457763,21,2,3,3,0,0,1,0,1,1,1,1,,,566527,2019080802102
SI,457763,21,3,3,3,0,0,1,1,1,1,1,1,,,566527,2019080802103
SI,457763,21,4,3,3,0,0,2,1,1,1,1,1,,,566527,2019080802104
CU,457763,21,5,3,3,0,0,2,2,1,1,1,1,,,566527,2019080802105
CU,457763,21,6,3,3,0,0,3,2,1,1,1,1,,,566527,2019080802106
SI,457763,21,7,3,3,0,0,3,2,1,1,1,1,0.0,2.0,566527,2019080802107
CH,519390,22,1,3,3,0,1,0,0,2,1,1,1,0.0,2.0,566527,2019080802201
CH,446334,27,1,4,3,0,0,0,0,0,1,1,1,,,566527,2019080802701
CH,446334,27,2,4,3,0,0,1,0,0,1,1,1,,,566527,2019080802702
FF,446334,27,3,4,3,0,0,2,0,0,1,1,1,,,566527,2019080802703
FF,446334,27,4,4,3,0,0,2,1,0,1,1,1,,,566527,2019080802704
CU,446334,27,5,4,3,0,0,2,2,0,1,1,1,,,566527,2019080802705
SI,446334,27,6,4,3,0,0,2,2,0,1,1,1,,,566527,2019080802706
CU,446334,27,8,4,3,0,0,3,2,0,1,1,1,0.9,4.0,566527,2019080802708
CH,571697,28,1,4,3,0,1,0,0,0,1,1,0,,,566527,2019080802801
CU,571697,28,2,4,3,0,1,1,0,0,1,1,0,,,566527,2019080802802
CH,571697,28,3,4,3,0,1,2,0,0,1,1,0,,,566527,2019080802803
FF,571697,28,4,4,3,0,1,2,1,0,1,1,0,0.0,2.0,566527,2019080802804
SI,607680,29,1,4,3,0,0,0,0,1,1,1,0,0.9,2.0,566527,2019080802901
CU,543063,30,1,4,3,0,1,0,0,1,1,0,0,,,566527,2019080803001
FF,543063,30,2,4,3,0,1,0,1,1,1,0,0,,,566527,2019080803002
CU,543063,30,3,4,3,0,1,1,1,1,1,0,0,,,566527,2019080803003
FF,543063,30,4,4,3,0,1,1,2,1,1,0,0,,,566527,2019080803004
CU,543063,30,5,4,3,0,1,1,2,1,1,0,0,,,566527,2019080803005
CH,543063,30,6,4,3,0,1,1,2,1,1,0,0,0.0,2.0,566527,2019080803006
CU,518516,31,1,4,3,0,0,0,0,2,0,0,1,,,566527,2019080803101
CH,518516,31,2,4,3,0,0,1,0,2,0,0,1,,,566527,2019080803102
FF,518516,31,3,4,3,0,0,1,1,2,0,0,1,,,566527,2019080803103
CU,518516,31,4,4,3,0,0,2,1,2,0,0,1,,,566527,2019080803104
CH,518516,31,5,4,3,0,0,2,2,2,0,0,1,,,566527,2019080803105
FF,518516,31,6,4,3,0,0,3,2,2,0,0,1,0.7,,566527,2019080803106
CH,474832,32,1,4,3,0,1,0,0,2,0,0,0,0.0,2.0,566527,2019080803201
CU,573262,36,1,5,3,0,1,0,0,0,1,1,1,,,566527,2019080803601
SI,573262,36,2,5,3,0,1,0,1,0,1,1,1,,,566527,2019080803602
CU,573262,36,3,5,3,0,1,0,2,0,1,1,1,,,566527,2019080803603
SI,573262,36,4,5,3,0,1,1,2,0,1,1,1,,,566527,2019080803604
CU,573262,36,5,5,3,0,1,2,2,0,1,1,1,0.0,4.0,566527,2019080803605
CH,457763,37,1,5,3,0,0,0,0,1,1,1,1,,,566527,2019080803701
SI,457763,37,2,5,3,0,0,1,0,1,1,1,1,0.0,2.0,566527,2019080803702
CU,519390,38,1,5,3,0,1,0,0,2,1,1,1,,,566527,2019080803801
FF,519390,38,2,5,3,0,1,0,1,2,1,1,1,0.0,3.0,566527,2019080803802
FF,643393,1,1,1,0,0,1,0,0,0,1,1,1,,,567120,2019081400101
FF,643393,1,2,1,0,0,1,0,1,0,1,1,1,,,567120,2019081400102
CU,643393,1,3,1,0,0,1,0,2,0,1,1,1,,,567120,2019081400103
SI,643393,1,4,1,0,0,1,1,2,0,1,1,1,,,567120,2019081400104
CU,643393,1,5,1,0,0,1,1,2,0,1,1,1,0.0,,567120,2019081400105
FF,592206,2,1,1,0,0,0,0,0,1,1,1,1,,,567120,2019081400201
SI,592206,2,2,1,0,0,0,0,1,1,1,1,1,,,567120,2019081400202
FF,592206,2,3,1,0,0,0,0,2,1,1,1,1,,,567120,2019081400203
CU,592206,2,4,1,0,0,0,1,2,1,1,1,1,0.0,1.0,567120,2019081400204
CU,592178,3,1,1,0,0,0,0,0,2,1,1,1,,,567120,2019081400301
SI,592178,3,2,1,0,0,0,0,1,2,1,1,1,,,567120,2019081400302
SI,592178,3,3,1,0,0,0,0,2,2,1,1,1,,,567120,2019081400303
CU,592178,3,4,1,0,0,0,1,2,2,1,1,1,0.0,,567120,2019081400304
CU,519203,9,1,2,0,2,1,0,0,0,1,1,1,,,567120,2019081400901
CU,519203,9,2,2,0,2,1,1,0,0,1,1,1,,,567120,2019081400902
FF,519203,9,3,2,0,2,1,2,0,0,1,1,1,,,567120,2019081400903
FF,519203,9,4,2,0,2,1,2,1,0,1,1,1,0.9,2.0,567120,2019081400904
CU,595879,10,1,2,0,2,0,0,0,0,1,1,0,0.0,2.0,567120,2019081401001
FF,656941,11,1,2,0,2,1,0,0,1,1,1,0,,,567120,2019081401101
CU,656941,11,2,2,0,2,1,1,0,1,1,1,0,,,567120,2019081401102
FF,656941,11,3,2,0,2,1,1,1,1,1,1,0,,,567120,2019081401103
CU,656941,11,4,2,0,2,1,2,1,2,1,1,1,,,567120,2019081401104
FF,656941,11,5,2,0,2,1,2,2,2,1,1,1,0.0,5.0,567120,2019081401105
FF,664023,20,1,3,0,4,1,0,0,0,1,1,1,,,567120,2019081402001
CU,664023,20,2,3,0,4,1,1,0,0,1,1,1,,,567120,2019081402002
CH,664023,20,3,3,0,4,1,1,1,0,1,1,1,,,567120,2019081402003
FF,664023,20,4,3,0,4,1,1,2,0,1,1,1,,,567120,2019081402004
CU,664023,20,5,3,0,4,1,1,2,0,1,1,1,0.0,2.0,567120,2019081402005
CU,605170,21,1,3,0,4,1,0,0,1,1,1,1,,,567120,2019081402101
CU,605170,21,2,3,0,4,1,1,0,1,1,1,1,,,567120,2019081402102
CH,605170,21,3,3,0,4,1,1,1,1,1,1,1,,,567120,2019081402103
SI,605170,21,4,3,0,4,1,1,2,1,1,1,1,,,567120,2019081402104
CH,605170,21,5,3,0,4,1,2,2,1,1,1,1,0.9,4.0,567120,2019081402105
FF,430935,22,1,3,0,4,1,0,0,1,1,1,0,,,567120,2019081402201
FF,430935,22,2,3,0,4,1,0,1,1,1,1,0,,,567120,2019081402202
CU,430935,22,3,3,0,4,1,0,2,1,1,1,0,0.0,,567120,2019081402203
FF,643393,23,1,3,0,4,1,0,0,2,1,1,0,,,567120,2019081402301
CU,643393,23,2,3,0,4,1,1,0,2,1,1,0,,,567120,2019081402302
FF,643393,23,3,3,0,4,1,1,1,2,1,1,0,,,567120,2019081402303
SI,643393,23,4,3,0,4,1,2,1,2,1,1,0,,,567120,2019081402304
CU,643393,23,5,3,0,4,1,2,2,2,1,1,0,0.0,,567120,2019081402305
FF,592206,33,1,4,0,10,0,0,0,0,1,1,1,,,567120,2019081403301
CU,592206,33,2,4,0,10,0,0,1,0,1,1,1,,,567120,2019081403302
SI,592206,33,3,4,0,10,0,0,2,0,1,1,1,0.0,,567120,2019081403303
CH,592178,34,1,4,0,10,0,0,0,1,1,1,1,,,567120,2019081403401
CU,592178,34,2,4,0,10,0,0,1,1,1,1,1,,,567120,2019081403402
FF,592178,34,3,4,0,10,0,0,2,1,1,1,1,,,567120,2019081403403
SI,592178,34,4,4,0,10,0,0,2,1,1,1,1,,,567120,2019081403404
CU,592178,34,5,4,0,10,0,0,2,1,1,1,1,,,567120,2019081403405
CU,592178,34,6,4,0,10,0,0,2,1,1,1,1,0.0,2.0,567120,2019081403406
CH,519203,35,1,4,0,10,1,0,0,2,1,1,1,,,567120,2019081403501
FF,519203,35,2,4,0,10,1,1,0,2,1,1,1,,,567120,2019081403502
FF,519203,35,3,4,0,10,1,1,1,2,1,1,1,,,567120,2019081403503
CU,519203,35,4,4,0,10,1,2,1,2,1,1,1,,,567120,2019081403504
CU,519203,35,5,4,0,10,1,2,2,2,1,1,1,0.0,3.0,567120,2019081403505
FF,595879,40,1,5,0,10,0,0,0,0,1,1,1,,,567120,2019081404001
FF,595879,40,2,5,0,10,0,0,1,0,1,1,1,,,567120,2019081404002
FF,595879,40,3,5,0,10,0,0,2,0,1,1,1,,,567120,2019081404003
FF,595879,40,4,5,0,10,0,1,2,0,1,1,1,0.0,,567120,2019081404004
CU,656941,41,1,5,0,10,1,0,0,1,1,1,1,,,567120,2019081404101
FF,656941,41,2,5,0,10,1,0,1,1,1,1,1,,,567120,2019081404102
SI,656941,41,3,5,0,10,1,0,2,1,1,1,1,,,567120,2019081404103
SI,656941,41,4,5,0,10,1,1,2,1,1,1,1,,,567120,2019081404104
CU,656941,41,5,5,0,10,1,2,2,1,1,1,1,0.0,3.0,567120,2019081404105
CU,664023,42,1,5,0,10,1,0,0,2,1,1,1,,,567120,2019081404201
CU,664023,42,2,5,0,10,1,1,0,2,1,1,1,,,567120,2019081404202
SI,664023,42,3,5,0,10,1,2,0,2,1,1,1,,,567120,2019081404203
FF,664023,42,4,5,0,10,1,3,0,2,1,1,1,,,567120,2019081404204
FF,664023,42,5,5,0,10,1,3,1,2,1,1,1,,,567120,2019081404205
CH,664023,42,6,5,0,10,1,3,2,2,1,1,1,0.7,,567120,2019081404206
CU,605170,43,1,5,0,10,1,0,0,2,1,1,0,,,567120,2019081404301
FF,605170,43,2,5,0,10,1,0,1,2,1,1,0,,,567120,2019081404302
CU,605170,43,3,5,0,10,1,1,1,2,1,1,0,,,567120,2019081404303
CU,605170,43,4,5,0,10,1,1,2,2,1,1,0,,,567120,2019081404304
SI,605170,43,5,5,0,10,1,1,2,2,1,1,0,0.0,2.0,567120,2019081404305
FF,621219,47,1,6,0,10,0,0,0,0,1,1,1,0.0,4.0,567120,2019081404701
FF,643393,48,1,6,0,10,1,0,0,1,1,1,1,,,567120,2019081404801
CH,643393,48,2,6,0,10,1,0,1,1,1,1,1,0.0,2.0,567120,2019081404802
CH,592206,49,1,6,0,10,0,0,0,2,1,1,1,,,567120,2019081404901
CH,592206,49,2,6,0,10,0,1,0,2,1,1,1,,,567120,2019081404902
CH,592206,49,3,6,0,10,0,1,1,2,1,1,1,,,567120,2019081404903
SI,592206,49,4,6,0,10,0,1,2,2,1,1,1,0.0,2.0,567120,2019081404904
CH,592178,54,1,7,0,11,0,0,0,0,1,1,1,,,567120,2019081405401
CH,592178,54,2,7,0,11,0,1,0,0,1,1,1,,,567120,2019081405402
FF,592178,54,3,7,0,11,0,2,0,0,1,1,1,,,567120,2019081405403
CU,592178,54,4,7,0,11,0,2,1,0,1,1,1,,,567120,2019081405404
SI,592178,54,5,7,0,11,0,3,1,0,1,1,1,,,567120,2019081405405
FF,592178,54,6,7,0,11,0,3,2,0,1,1,1,,,567120,2019081405406
FF,592178,54,7,7,0,11,0,3,2,0,1,1,1,,,567120,2019081405407
CU,592178,54,8,7,0,11,0,3,2,0,1,1,1,2.0,6.0,567120,2019081405408
FF,519203,55,1,7,1,11,1,0,0,0,1,1,1,,,567120,2019081405501
FF,519203,55,2,7,1,11,1,0,1,0,1,1,1,,,567120,2019081405502
CU,519203,55,3,7,1,11,1,1,1,0,1,1,1,,,567120,2019081405503
FF,519203,55,4,7,1,11,1,1,2,0,1,1,1,0.0,5.0,567120,2019081405504
FF,595879,56,1,7,1,11,0,0,0,1,1,1,1,,,567120,2019081405601
FF,595879,56,2,7,1,11,0,0,1,1,1,1,1,,,567120,2019081405602
FF,595879,56,3,7,1,11,0,1,1,1,1,1,1,,,567120,2019081405603
